amount_received,receiving_currency,amount_paid,payment_currency,payment_format,from_entity_type,from_bank_prefix,from_entity_account_count,from_entity_bank_count,to_entity_type,to_bank_prefix,to_entity_account_count,to_entity_bank_count,hour,day,day_of_week,is_weekend,amount_paid_log1p,amount_received_log1p,amount_abs_diff,amount_ratio_paid_to_received,same_bank,same_account,same_entity,cross_currency,is_laundering
187084.31,US Dollar,187084.31,US Dollar,ACH,Partnership,Bank of Indianapolis,7,7,Sole Proprietorship,Savings,6,6,18,5,0,0,12.139319995016233,12.139319995016233,0.0,1.0,0,0,0,0,0
667.51,Euro,667.51,Euro,ACH,Sole Proprietorship,Savings,6,6,Corporation,Slovakia,14,13,0,13,1,0,6.505051355293242,6.505051355293242,0.0,1.0,0,0,0,0,1
178.94,Euro,178.94,Euro,Credit Card,Sole Proprietorship,Germany,2,2,Partnership,Spain,1,1,1,6,1,0,5.192623461988973,5.192623461988973,0.0,1.0,0,0,0,0,0
3.992978,Bitcoin,3.992978,Bitcoin,Bitcoin,Partnership,Crytpo,8899,695,Sole Proprietorship,Crytpo,3576,407,2,6,1,0,1.6080325253401289,1.6080325253401289,0.0,1.0,0,0,0,0,0
162.27,Euro,162.27,Euro,Cheque,Partnership,Finland,5,5,Sole Proprietorship,Germany,26,25,4,6,1,0,5.095405272138073,5.095405272138073,0.0,1.0,0,0,0,0,0
226.82,Australian Dollar,226.82,Australian Dollar,Cheque,Corporation,Australia,1,1,Corporation,Australia,25,22,0,6,1,0,5.428555843471766,5.428555843471766,0.0,1.0,0,0,0,0,0
4248.3,US Dollar,4248.3,US Dollar,Wire,Partnership,Capital Trust,1,1,Corporation,Savings,1,1,16,5,0,0,8.354509542470606,8.354509542470606,0.0,1.0,0,0,0,0,0
96.5,US Dollar,96.5,US Dollar,Cheque,Corporation,National,1,1,Corporation,First,1,1,20,5,0,0,4.579852378003801,4.579852378003801,0.0,1.0,0,0,0,0,0
732341.84,Rupee,732341.84,Rupee,Credit Card,Partnership,India,1,1,Partnership,India,2,2,3,6,1,0,13.50400404395257,13.50400404395257,0.0,1.0,0,0,0,0,0
1957.59,Australian Dollar,1957.59,Australian Dollar,ACH,Partnership,Australia,2021,616,Corporation,Savings,4795,699,21,5,0,0,7.579980105585924,7.579980105585924,0.0,1.0,0,0,0,0,0
107.48,Australian Dollar,107.48,Australian Dollar,Credit Card,Corporation,Australia,4795,699,Corporation,Australia,4795,699,23,5,0,0,4.686565824192085,4.686565824192085,0.0,1.0,0,0,1,0,0
7785.96,Canadian Dollar,7785.96,Canadian Dollar,Cheque,Corporation,Canada,1,1,Corporation,Canada,1,1,6,6,1,0,8.960205818797387,8.960205818797387,0.0,1.0,0,0,0,0,0
123056.15,Rupee,123056.15,Rupee,Cheque,Corporation,India,509,230,Sole Proprietorship,India,1,1,0,6,1,0,11.720404160591874,11.720404160591874,0.0,1.0,0,0,0,0,0
118.29,Euro,118.29,Euro,Credit Card,Sole Proprietorship,Germany,117,74,Partnership,France,18,18,0,6,1,0,4.781557503293855,4.781557503293855,0.0,1.0,0,0,0,0,0
21.34,Euro,21.34,Euro,ACH,Partnership,Italy,2,2,Partnership,Netherlands,5,5,23,5,0,0,3.1063787936410545,3.1063787936410545,0.0,1.0,0,0,0,0,0
7375.64,Saudi Riyal,7375.64,Saudi Riyal,Cheque,Sole Proprietorship,Saudi Arabia,11,11,Sole Proprietorship,Saudi Arabia,1,1,14,5,0,0,8.906073529368193,8.906073529368193,0.0,1.0,0,0,0,0,0
9011.14,Euro,9011.14,Euro,Cheque,Partnership,Germany,2,2,Partnership,Germany,5,5,23,5,0,0,9.106327836273904,9.106327836273904,0.0,1.0,0,0,0,0,0
39.39,Euro,39.39,Euro,Credit Card,Sole Proprietorship,Germany,1,1,Sole Proprietorship,Slovakia,1,1,2,6,1,0,3.6985822295753215,3.6985822295753215,0.0,1.0,0,0,0,0,0
247.93,Euro,247.93,Euro,Credit Card,Sole Proprietorship,Willows Thrift,13,11,Partnership,Italy,2,2,17,5,0,0,5.517171732443817,5.517171732443817,0.0,1.0,0,0,0,0,0
166.92,Euro,166.92,Euro,Cheque,Corporation,Germany,2,2,Partnership,Germany,1,1,15,5,0,0,5.1234876755123775,5.1234876755123775,0.0,1.0,0,0,0,0,0
90735.27,Brazil Real,90735.27,Brazil Real,Wire,Corporation,Canada,620,190,Sole Proprietorship,Brazil,1,1,3,6,1,0,11.41571244591505,11.41571244591505,0.0,1.0,0,0,0,0,0
4942.33,Brazil Real,4942.33,Brazil Real,ACH,Sole Proprietorship,Brazil,3360,630,Corporation,Savings,620,190,17,5,0,0,8.505794472154808,8.505794472154808,0.0,1.0,0,0,0,0,0
0.785153,Bitcoin,0.785153,Bitcoin,Bitcoin,Sole Proprietorship,Crytpo,469,241,Corporation,Crytpo,1765,313,5,6,1,0,0.5795041258440572,0.5795041258440572,0.0,1.0,0,0,0,0,0
645.07,Euro,645.07,Euro,Cheque,Sole Proprietorship,Spain,1,1,Corporation,Portugal,1,1,17,5,0,0,6.470907857045302,6.470907857045302,0.0,1.0,0,0,0,0,0
3.77,US Dollar,3.77,US Dollar,ACH,Partnership,Regents Community,1,1,Sole Proprietorship,Savings,1,1,6,6,1,0,1.5623463049002497,1.5623463049002497,0.0,1.0,0,0,0,0,0
1304458.53,US Dollar,1304458.53,US Dollar,Cheque,Sole Proprietorship,Regents Community,1,1,Corporation,Bank of Lacrosse,7,7,2,6,1,0,14.081299359697079,14.081299359697079,0.0,1.0,0,0,0,0,0
654.14,US Dollar,654.14,US Dollar,Cheque,Partnership,National,1,1,Corporation,Capital Trust,1,1,5,6,1,0,6.48484895325403,6.48484895325403,0.0,1.0,0,0,0,0,0
1532.87,Euro,1532.87,Euro,Cheque,Partnership,Germany,11,11,Corporation,Netherlands,2,2,6,6,1,0,7.335549232573364,7.335549232573364,0.0,1.0,0,0,0,0,0
16696.94,US Dollar,16696.94,US Dollar,Cheque,Sole Proprietorship,First,9,9,Partnership,Savings,1,1,7,6,1,0,9.72304063750279,9.72304063750279,0.0,1.0,0,0,0,0,0
591.08,Shekel,591.08,Shekel,Wire,Partnership,Israel,1,1,Partnership,Israel,8,8,1,6,1,0,6.383641760889211,6.383641760889211,0.0,1.0,0,0,0,0,0
14603.61,Saudi Riyal,14603.61,Saudi Riyal,ACH,Partnership,Israel,2,2,Partnership,Saudi Arabia,7,7,3,6,1,0,9.589092511281464,9.589092511281464,0.0,1.0,0,0,0,0,0
184.08,Swiss Franc,184.08,Swiss Franc,Cash,Corporation,Willows Thrift,15,13,Partnership,Switzerland,6,5,5,6,1,0,5.220788164038799,5.220788164038799,0.0,1.0,0,0,0,0,0
1076.91,US Dollar,1076.91,US Dollar,Cheque,Corporation,National,1,1,Sole Proprietorship,National,1,1,2,6,1,0,6.982779260042999,6.982779260042999,0.0,1.0,0,0,0,0,0
978.91,Swiss Franc,978.91,Swiss Franc,Credit Card,Corporation,Japan,10,10,Corporation,Switzerland,19,19,18,5,0,0,6.8874607307126725,6.8874607307126725,0.0,1.0,0,0,0,0,0
3038.63,US Dollar,3038.63,US Dollar,ACH,Corporation,First,8,8,Corporation,Brook Savings,1,1,18,5,0,0,8.019491076466624,8.019491076466624,0.0,1.0,0,0,0,0,1
1924.86,Yuan,1924.86,Yuan,Cheque,Partnership,Willows Thrift,27,26,Sole Proprietorship,China,1,1,23,5,0,0,7.563127900204118,7.563127900204118,0.0,1.0,0,0,0,0,0
429.49,US Dollar,429.49,US Dollar,Wire,Partnership,National,1,1,Sole Proprietorship,Plateau Federal,1,1,23,5,0,0,6.064924094794276,6.064924094794276,0.0,1.0,0,0,0,0,0
1336.02,Australian Dollar,1336.02,Australian Dollar,Credit Card,Partnership,Australia,9,9,Sole Proprietorship,Australia,1,1,17,5,0,0,7.198198535853187,7.198198535853187,0.0,1.0,0,0,0,0,0
5452.3,Yuan,5452.3,Yuan,Credit Card,Partnership,China,1,1,Corporation,China,3,3,19,5,0,0,8.603976209000509,8.603976209000509,0.0,1.0,0,0,0,0,0
17152.06,Mexican Peso,17152.06,Mexican Peso,ACH,Sole Proprietorship,Mexico,1,1,Partnership,Mexico,24,19,20,5,0,0,9.7499318623341,9.7499318623341,0.0,1.0,0,0,0,0,1
2908.63,Euro,2908.63,Euro,Credit Card,Partnership,Italy,6,6,Sole Proprietorship,France,7,7,14,5,0,0,7.975781204315252,7.975781204315252,0.0,1.0,0,0,0,0,0
0.020491,Bitcoin,0.020491,Bitcoin,Bitcoin,Partnership,Crytpo,889,264,Partnership,Crytpo,1071,297,3,6,1,0,0.020283884022601565,0.020283884022601565,0.0,1.0,0,0,0,0,0
12153.82,US Dollar,12153.82,US Dollar,Wire,Partnership,Sea Savings,1,1,Partnership,First,7,7,5,6,1,0,9.405481077919882,9.405481077919882,0.0,1.0,0,0,0,0,0
21340.33,Rupee,21340.33,Rupee,Credit Card,Corporation,India,412,128,Partnership,India,1,1,1,6,1,0,9.968400847187333,9.968400847187333,0.0,1.0,0,0,0,0,0
11004.92,Euro,11004.92,Euro,ACH,Sole Proprietorship,Savings,6,6,Sole Proprietorship,Italy,1,1,16,11,6,1,9.306188588830793,9.306188588830793,0.0,1.0,0,0,0,0,1
50.89,Euro,50.89,Euro,Cheque,Sole Proprietorship,Spain,5,5,Sole Proprietorship,Germany,1,1,13,5,0,0,3.949126093379648,3.949126093379648,0.0,1.0,0,0,0,0,0
6833.67,US Dollar,6833.67,US Dollar,Cheque,Partnership,Sea Bancorp,6,6,Partnership,Savings,6,6,3,6,1,0,8.829763467085394,8.829763467085394,0.0,1.0,0,0,0,0,0
724.12,Euro,724.12,Euro,Cheque,Partnership,Portugal,1,1,Partnership,France,3,3,15,5,0,0,6.586337158399587,6.586337158399587,0.0,1.0,0,0,0,0,0
17.8,US Dollar,17.8,US Dollar,Credit Card,Corporation,First,10,10,Partnership,National,1,1,0,6,1,0,2.9338568698359038,2.9338568698359038,0.0,1.0,0,0,0,0,0
33456.66,Rupee,33456.66,Rupee,Cheque,Corporation,India,126,87,Partnership,China,14,14,6,6,1,0,10.41803603784545,10.41803603784545,0.0,1.0,0,0,0,0,0
194.56,Euro,194.56,Euro,Credit Card,Partnership,France,3,3,Sole Proprietorship,Germany,1,1,17,5,0,0,5.275867237710445,5.275867237710445,0.0,1.0,0,0,0,0,0
76.53,US Dollar,76.53,US Dollar,Cheque,Partnership,Willows Thrift,3,3,Corporation,National,1,1,7,6,1,0,4.350664958230868,4.350664958230868,0.0,1.0,0,0,0,0,0
3532.67,Euro,3532.67,Euro,Cheque,Sole Proprietorship,Croatia,144,93,Sole Proprietorship,First,2,2,16,5,0,0,8.170092269911779,8.170092269911779,0.0,1.0,0,0,0,0,0
366.95,Australian Dollar,366.95,Australian Dollar,Cheque,Corporation,Australia,1,1,Partnership,Australia,2021,616,15,5,0,0,5.907947059372608,5.907947059372608,0.0,1.0,0,0,0,0,0
1654.83,US Dollar,1654.83,US Dollar,Cheque,Corporation,First,5,5,Sole Proprietorship,First,1,1,2,6,1,0,7.412057672670783,7.412057672670783,0.0,1.0,0,0,0,0,0
0.32,Australian Dollar,0.32,Australian Dollar,Wire,Corporation,Australia,1,1,Partnership,Australia,1,1,15,5,0,0,0.2776317365982795,0.2776317365982795,0.0,1.0,0,0,0,0,0
37.77,US Dollar,37.77,US Dollar,Credit Card,Sole Proprietorship,First,9,9,Sole Proprietorship,Bank of Dallas,1,1,0,6,1,0,3.657646751682838,3.657646751682838,0.0,1.0,0,0,0,0,0
293.84,UK Pound,293.84,UK Pound,Cheque,Corporation,Canada,459,120,Partnership,UK,1,1,6,6,1,0,5.686432836321088,5.686432836321088,0.0,1.0,0,0,0,0,0
398.81,US Dollar,398.81,US Dollar,Credit Card,Partnership,Savings,1,1,Corporation,Oasis Savings,1,1,0,6,1,0,5.990989434259745,5.990989434259745,0.0,1.0,0,0,0,0,0
2960.41,US Dollar,2960.41,US Dollar,ACH,Corporation,National,1,1,Partnership,First,5,5,15,5,0,0,7.993420785250169,7.993420785250169,0.0,1.0,0,0,0,0,0
1528.88,Yuan,1528.88,Yuan,Cheque,Corporation,China,2,2,Corporation,China,7,6,1,6,1,0,7.332944579938031,7.332944579938031,0.0,1.0,0,0,0,0,0
1762.93,US Dollar,1762.93,US Dollar,Credit Card,Partnership,First,7,7,Corporation,First,8,8,2,6,1,0,7.475299553239681,7.475299553239681,0.0,1.0,0,0,0,0,0
3690123.87,Rupee,3690123.87,Rupee,Cheque,Corporation,Willows Thrift,509,230,Sole Proprietorship,India,1,1,23,5,0,0,15.121170855552547,15.121170855552547,0.0,1.0,0,0,0,0,0
28836200.4,Rupee,28836200.4,Rupee,Cheque,Sole Proprietorship,Slovakia,5,5,Corporation,India,6,6,15,5,0,0,17.177142148807366,17.177142148807366,0.0,1.0,0,0,0,0,0
24991.37,Rupee,24991.37,Rupee,Credit Card,Corporation,India,1824,585,Sole Proprietorship,India,2,2,6,6,1,0,10.12632585726734,10.12632585726734,0.0,1.0,0,0,0,0,0
395.87,US Dollar,395.87,US Dollar,Cheque,Partnership,Willows Thrift,3,3,Partnership,National,1,1,1,6,1,0,5.983608771142398,5.983608771142398,0.0,1.0,0,0,0,0,0
1.69,Shekel,1.69,Shekel,Cash,Partnership,Israel,1,1,Partnership,Israel,4,4,2,6,1,0,0.9895411936137477,0.9895411936137477,0.0,1.0,0,0,0,0,0
2424.64,Mexican Peso,2424.64,Mexican Peso,Cheque,Corporation,Mexico,454,163,Partnership,Mexico,6,6,20,5,0,0,7.793850686077253,7.793850686077253,0.0,1.0,0,0,0,0,0
16410.73,Euro,16410.73,Euro,Credit Card,Partnership,France,1,1,Sole Proprietorship,France,1,1,14,5,0,0,9.70575160204971,9.70575160204971,0.0,1.0,0,0,0,0,0
4718.04,US Dollar,4718.04,US Dollar,Cheque,Sole Proprietorship,Savings,1,1,Partnership,National,1,1,21,5,0,0,8.459360668062576,8.459360668062576,0.0,1.0,0,0,0,0,0
442896.27,Rupee,442896.27,Rupee,Cheque,Sole Proprietorship,India,1,1,Partnership,India,1,1,0,6,1,0,13.001093125972671,13.001093125972671,0.0,1.0,0,0,0,0,0
164.69,Saudi Riyal,164.69,Saudi Riyal,Credit Card,Sole Proprietorship,Saudi Arabia,4,4,Sole Proprietorship,Saudi Arabia,4793,773,23,5,0,0,5.1101185725812055,5.1101185725812055,0.0,1.0,0,0,0,0,0
1.52,Euro,1.52,Euro,Credit Card,Partnership,Germany,28,25,Sole Proprietorship,Savings,1,1,0,6,1,0,0.9242589015233319,0.9242589015233319,0.0,1.0,0,0,0,0,0
191.15,Euro,191.15,Euro,Cheque,Partnership,Slovakia,103,80,Sole Proprietorship,Italy,4,4,21,5,0,0,5.258276317010853,5.258276317010853,0.0,1.0,0,0,0,0,0
0.016037,Bitcoin,0.016037,Bitcoin,Bitcoin,Partnership,Crytpo,8899,695,Partnership,Crytpo,8899,695,23,5,0,0,0.01590976581603019,0.01590976581603019,0.0,1.0,0,0,1,0,0
164.3,US Dollar,164.3,US Dollar,Cheque,Corporation,City National,11,11,Corporation,Bank of the Valley,1,1,15,5,0,0,5.107762004826979,5.107762004826979,0.0,1.0,0,0,0,0,0
36280.95,Saudi Riyal,36280.95,Saudi Riyal,Cheque,Sole Proprietorship,Saudi Arabia,8,8,Corporation,Japan,6,6,1,6,1,0,10.499075651406498,10.499075651406498,0.0,1.0,0,0,0,0,0
232.84,Euro,232.84,Euro,Cheque,Corporation,Italy,2,2,Sole Proprietorship,Germany,31,25,16,5,0,0,5.454637120802991,5.454637120802991,0.0,1.0,0,0,0,0,0
328.59,Swiss Franc,328.59,Swiss Franc,Cheque,Corporation,Willows Thrift,15,13,Corporation,Switzerland,2775,590,13,5,0,0,5.79784945776923,5.79784945776923,0.0,1.0,0,0,0,0,1
103.22,Saudi Riyal,103.22,Saudi Riyal,Credit Card,Sole Proprietorship,Saudi Arabia,4793,773,Corporation,Saudi Arabia,9,9,0,6,1,0,4.646504049481068,4.646504049481068,0.0,1.0,0,0,0,0,0
98204.1,Euro,98204.1,Euro,Cheque,Sole Proprietorship,Willows Thrift,13,11,Corporation,Germany,4,4,16,5,0,0,11.494813427820874,11.494813427820874,0.0,1.0,0,0,0,0,0
98.53,Saudi Riyal,98.53,Saudi Riyal,Cheque,Corporation,Saudi Arabia,5116,1229,Partnership,Saudi Arabia,4,4,15,5,0,0,4.600459106257972,4.600459106257972,0.0,1.0,0,0,0,0,0
532.84,Saudi Riyal,532.84,Saudi Riyal,Cheque,Partnership,Saudi Arabia,6,6,Partnership,Saudi Arabia,1,1,18,5,0,0,6.280096168595351,6.280096168595351,0.0,1.0,0,0,0,0,0
7014.01,US Dollar,7014.01,US Dollar,ACH,Partnership,Sea,1,1,Sole Proprietorship,Oasis Credit Union,1,1,7,6,1,0,8.855807418052295,8.855807418052295,0.0,1.0,0,0,0,0,0
174.88,US Dollar,174.88,US Dollar,Cheque,Corporation,Savings,1,1,Partnership,First,1,1,0,6,1,0,5.169801944312609,5.169801944312609,0.0,1.0,0,0,0,0,0
497590.6,Yen,497590.6,Yen,ACH,Corporation,Japan,229,168,Corporation,Japan,410,144,18,5,0,0,13.117534939235682,13.117534939235682,0.0,1.0,0,0,0,0,0
379.11,Swiss Franc,379.11,Swiss Franc,Cheque,Partnership,Australia,1,1,Corporation,Switzerland,6,6,23,5,0,0,5.940460684515219,5.940460684515219,0.0,1.0,0,0,0,0,0
116.52,US Dollar,116.52,US Dollar,Cheque,Sole Proprietorship,First,1,1,Sole Proprietorship,Bank of Phoenix,1,1,15,5,0,0,4.7666085318656215,4.7666085318656215,0.0,1.0,0,0,0,0,0
99.71,US Dollar,99.71,US Dollar,Cheque,Corporation,National,1,1,Corporation,Bank of Laramie,1,1,18,5,0,0,4.612245099660053,4.612245099660053,0.0,1.0,0,0,0,0,0
38199.19,Yuan,38199.19,Yuan,Cheque,Corporation,China,1,1,Partnership,China,1,1,5,6,1,0,10.550595768404287,10.550595768404287,0.0,1.0,0,0,0,0,0
1168.81,US Dollar,1168.81,US Dollar,Cheque,Partnership,Savings,1,1,Sole Proprietorship,Spruce Cooperative,1,1,5,6,1,0,7.064596621442211,7.064596621442211,0.0,1.0,0,0,0,0,0
138.59,Euro,138.59,Euro,Cheque,Partnership,Slovakia,1,1,Corporation,Portugal,6,6,14,5,0,0,4.938709554524666,4.938709554524666,0.0,1.0,0,0,0,0,0
1.13,US Dollar,1.13,US Dollar,Credit Card,Sole Proprietorship,First,4,4,Sole Proprietorship,First,6,6,0,6,1,0,0.7561219797213337,0.7561219797213337,0.0,1.0,0,0,0,0,0
1177.22,US Dollar,1177.22,US Dollar,Cheque,Partnership,Belgium,1,1,Partnership,National,8,8,21,5,0,0,7.071760103990194,7.071760103990194,0.0,1.0,0,0,0,0,0
3753.17,US Dollar,3753.17,US Dollar,Cheque,Sole Proprietorship,Savings,1,1,Partnership,National,1,1,23,5,0,0,8.230622501150421,8.230622501150421,0.0,1.0,0,0,0,0,0
37.34,US Dollar,37.34,US Dollar,Wire,Corporation,National,2,2,Sole Proprietorship,Savings,1,1,5,6,1,0,3.6464937376174986,3.6464937376174986,0.0,1.0,0,0,0,0,0
3610.71,US Dollar,3610.71,US Dollar,ACH,Corporation,First,8,8,Sole Proprietorship,National,1,1,18,5,0,0,8.191936623384503,8.191936623384503,0.0,1.0,0,0,0,0,0
3520.75,US Dollar,3520.75,US Dollar,Credit Card,Sole Proprietorship,First,1,1,Corporation,Savings,1,1,22,5,0,0,8.166713304140416,8.166713304140416,0.0,1.0,0,0,0,0,0
127809.76,Rupee,127809.76,Rupee,Cheque,Corporation,India,1,1,Sole Proprietorship,India,1,1,5,6,1,0,11.758306011434659,11.758306011434659,0.0,1.0,0,0,0,0,0
1768.47,Euro,1768.47,Euro,Credit Card,Sole Proprietorship,Willows Thrift,13,11,Sole Proprietorship,Italy,7,7,5,6,1,0,7.478435345700007,7.478435345700007,0.0,1.0,0,0,0,0,0
98.77,US Dollar,98.77,US Dollar,ACH,Partnership,First,1,1,Partnership,The Pine Thrift,1,1,1,6,1,0,4.602867536925416,4.602867536925416,0.0,1.0,0,0,0,0,0
11213.21,Euro,11213.21,Euro,Cheque,Sole Proprietorship,Willows Thrift,13,11,Corporation,Germany,4,4,4,6,1,0,9.324937003100038,9.324937003100038,0.0,1.0,0,0,0,0,0
2e-05,Bitcoin,2e-05,Bitcoin,Bitcoin,Sole Proprietorship,Crytpo,288,168,Partnership,Crytpo,8899,695,23,5,0,0,1.9999800002666627e-05,1.9999800002666627e-05,0.0,1.0,0,0,0,0,0
9019.79,Euro,9019.79,Euro,Cheque,Sole Proprietorship,Willows Thrift,13,11,Partnership,Spain,1,1,0,6,1,0,9.107287192370048,9.107287192370048,0.0,1.0,0,0,0,0,0
15230.79,Shekel,15230.79,Shekel,Cheque,Partnership,Slovakia,2872,683,Partnership,Israel,2872,683,0,6,1,0,9.631139970171402,9.631139970171402,0.0,1.0,0,0,1,0,0
424163.55,Rupee,424163.55,Rupee,Cheque,Sole Proprietorship,India,7,7,Sole Proprietorship,India,1,1,17,5,0,0,12.957876748549436,12.957876748549436,0.0,1.0,0,0,0,0,0
847.58,US Dollar,847.58,US Dollar,Cheque,Sole Proprietorship,Mountain Bancorp,1,1,Sole Proprietorship,National,6,6,21,5,0,0,6.743564364260464,6.743564364260464,0.0,1.0,0,0,0,0,0
9670.66,Euro,9670.66,Euro,ACH,Corporation,Bank of Philadelphia,1,1,Sole Proprietorship,First,178,92,2,9,4,0,9.176955238657722,9.176955238657722,0.0,1.0,0,0,0,0,1
157.4,US Dollar,157.4,US Dollar,Credit Card,Partnership,Willows Thrift,3,3,Sole Proprietorship,First,1,1,20,5,0,0,5.0651234793803255,5.0651234793803255,0.0,1.0,0,0,0,0,0
0.020703,Bitcoin,0.020703,Bitcoin,Bitcoin,Partnership,Switzerland,8899,695,Partnership,Switzerland,8899,695,2,6,1,0,0.020491605582396752,0.020491605582396752,0.0,1.0,1,0,1,0,0
110.79,US Dollar,110.79,US Dollar,Cheque,Corporation,Savings,1,1,Corporation,Bank of Butte,1,1,14,5,0,0,4.716622111282234,4.716622111282234,0.0,1.0,0,0,0,0,0
1189840.99,Euro,1189840.99,Euro,Wire,Sole Proprietorship,Germany,2,2,Sole Proprietorship,Germany,4,4,0,6,1,0,13.989331074758862,13.989331074758862,0.0,1.0,0,0,0,0,0
1109.39,Euro,1109.39,Euro,Credit Card,Partnership,France,1,1,Sole Proprietorship,Finland,1,1,0,6,1,0,7.012466583948299,7.012466583948299,0.0,1.0,0,0,0,0,0
952.37,Yuan,952.37,Yuan,Cheque,Partnership,China,1,1,Sole Proprietorship,China,3,3,16,5,0,0,6.860003075944624,6.860003075944624,0.0,1.0,0,0,0,0,0
23405.38,Yuan,23405.38,Yuan,Credit Card,Partnership,Savings,1,1,Partnership,China,1,1,4,6,1,0,10.060763913756302,10.060763913756302,0.0,1.0,0,0,0,0,0
115942.69,Yuan,115942.69,Yuan,Credit Card,Sole Proprietorship,China,5,5,Partnership,China,2,2,5,6,1,0,11.66085992119423,11.66085992119423,0.0,1.0,0,0,0,0,0
0.091142,Bitcoin,0.091142,Bitcoin,Bitcoin,Partnership,Crytpo,1568,375,Partnership,Crytpo,1568,375,22,5,0,0,0.08722485420174818,0.08722485420174818,0.0,1.0,0,0,1,0,0
13428.64,Ruble,13428.64,Ruble,Cheque,Corporation,Japan,624,165,Corporation,Mexico,4,4,5,6,1,0,9.505219483499033,9.505219483499033,0.0,1.0,0,0,0,0,0
62.96,US Dollar,62.96,US Dollar,Cheque,Partnership,Regents Thrift,1,1,Corporation,Bank of Danbury,1,1,15,5,0,0,4.158257887965753,4.158257887965753,0.0,1.0,0,0,0,0,0
21855.79,Yuan,21855.79,Yuan,ACH,Sole Proprietorship,China,2,2,Corporation,China,127,97,19,5,0,0,9.992266907398097,9.992266907398097,0.0,1.0,0,0,0,0,0
4881.42,US Dollar,4881.42,US Dollar,Credit Card,Partnership,Willows Thrift,3,3,Sole Proprietorship,Savings,1,1,19,5,0,0,8.493396277567955,8.493396277567955,0.0,1.0,0,0,0,0,0
7637.82,Euro,7637.82,Euro,Credit Card,Partnership,Germany,14,14,Partnership,Germany,3,3,6,6,1,0,8.940998419970116,8.940998419970116,0.0,1.0,0,0,0,0,0
191.33,US Dollar,191.33,US Dollar,Cheque,Corporation,First,5,5,Corporation,First,1,1,19,5,0,0,5.259212646667276,5.259212646667276,0.0,1.0,0,0,0,0,0
49.6,Euro,49.6,Euro,Credit Card,Corporation,Netherlands,33,27,Sole Proprietorship,Spain,3,3,22,5,0,0,3.92395157629342,3.92395157629342,0.0,1.0,0,0,0,0,0
189241410.44,Rupee,189241410.44,Rupee,Wire,Corporation,India,1,1,Corporation,India,1,1,5,6,1,0,19.05853406716485,19.05853406716485,0.0,1.0,0,0,0,0,0
45.46,US Dollar,45.46,US Dollar,ACH,Corporation,National,1,1,Corporation,National,5,5,19,5,0,0,3.838591727342263,3.838591727342263,0.0,1.0,0,0,0,0,0
75.22,US Dollar,75.22,US Dollar,ACH,Sole Proprietorship,National,1,1,Corporation,Oasis Credit Union,1,1,22,5,0,0,4.333623895445714,4.333623895445714,0.0,1.0,0,0,0,0,0
0.007744,Bitcoin,0.007744,Bitcoin,Bitcoin,Partnership,Crytpo,8899,695,Partnership,Crytpo,8899,695,18,5,0,0,0.0077141691398102605,0.0077141691398102605,0.0,1.0,0,0,1,0,0
1407.96,US Dollar,1407.96,US Dollar,Wire,Partnership,Bank of Lacrosse,1,1,Sole Proprietorship,Plandor Community,1,1,3,6,1,0,7.250607122567389,7.250607122567389,0.0,1.0,0,0,0,0,0
2685.43,US Dollar,2685.43,US Dollar,Cheque,Corporation,Savings,1,1,Partnership,Bank of Tuscon,1,1,7,6,1,0,7.895968453622446,7.895968453622446,0.0,1.0,0,0,0,0,0
1918.93,US Dollar,1918.93,US Dollar,Cheque,Corporation,First,12,12,Partnership,Savings,1,1,15,5,0,0,7.5600440060238725,7.5600440060238725,0.0,1.0,0,0,0,0,0
3145.22,Euro,3145.22,Euro,Credit Card,Corporation,Germany,1,1,Partnership,Spain,2,2,13,5,0,0,8.05395701124316,8.05395701124316,0.0,1.0,0,0,0,0,0
14466.37,US Dollar,14466.37,US Dollar,Credit Card,Partnership,First,1,1,Corporation,Savings,1,1,21,5,0,0,9.579651047750115,9.579651047750115,0.0,1.0,0,0,0,0,0
135.23,Yuan,135.23,Yuan,Cash,Corporation,China,2,2,Corporation,China,134,103,5,6,1,0,4.9143446337779695,4.9143446337779695,0.0,1.0,0,0,0,0,0
3092.61,US Dollar,3092.61,US Dollar,ACH,Partnership,National,1,1,Partnership,National,1,1,22,5,0,0,8.037093972767822,8.037093972767822,0.0,1.0,0,0,0,0,0
55.52,US Dollar,55.52,US Dollar,ACH,Sole Proprietorship,First,1,1,Partnership,National,1,1,16,5,0,0,4.034594557816327,4.034594557816327,0.0,1.0,0,0,0,0,0
39768238.52,Yen,39768238.52,Yen,Cheque,Partnership,Japan,2,2,Sole Proprietorship,Japan,1,1,22,5,0,0,17.49857914967152,17.49857914967152,0.0,1.0,0,0,0,0,0
8.15,US Dollar,8.15,US Dollar,Cheque,Corporation,Portugal,2,2,Sole Proprietorship,Bank of Milford,2,2,6,6,1,0,2.21375387928743,2.21375387928743,0.0,1.0,0,0,0,0,0
521.89,US Dollar,521.89,US Dollar,Cheque,Partnership,Willows Thrift,3,3,Partnership,Bank of Indianapolis,1,1,6,6,1,0,6.259371116895707,6.259371116895707,0.0,1.0,0,0,0,0,1
1080.75,US Dollar,1080.75,US Dollar,ACH,Partnership,Savings,1,1,Sole Proprietorship,First,8,8,18,5,0,0,6.986335379104994,6.986335379104994,0.0,1.0,0,0,0,0,1
